scores,steps,episode
100.0,106053,933
100.0,106232,934
100.0,106343,935
100.0,106444,936
100.0,106553,937
100.0,106656,938
100.0,106823,939
100.0,106984,940
100.0,107116,941
100.0,107168,942
100.0,107324,943
-10.0,107402,944
100.0,107517,945
100.0,107664,946
100.0,107855,947
100.0,108009,948
100.0,108197,949
100.0,108330,950
100.0,108365,951
100.0,108526,952
100.0,108605,953
100.0,108736,954
100.0,108901,955
100.0,109052,956
100.0,109083,957
100.0,109228,958
100.0,109391,959
100.0,109486,960
100.0,109569,961
100.0,109742,962
100.0,109883,963
100.0,109947,964
100.0,110098,965
100.0,110159,966
100.0,110198,967
100.0,110435,968
100.0,110566,969
100.0,110704,970
100.0,110860,971
100.0,111013,972
100.0,111220,973
100.0,111391,974
100.0,111503,975
100.0,111653,976
100.0,111778,977
-10.0,111886,978
100.0,111933,979
100.0,111935,980
100.0,112126,981
100.0,112323,982
100.0,112432,983
100.0,112531,984
100.0,112668,985
100.0,112805,986
100.0,112940,987
100.0,113043,988
100.0,113138,989
-10.0,113255,990
100.0,113298,991
100.0,113545,992
100.0,113696,993
100.0,113739,994
100.0,113834,995
100.0,113907,996
100.0,114030,997
100.0,114204,998
100.0,114326,999
100.0,114405,1000
100.0,114588,1001
100.0,114673,1002
100.0,114828,1003
100.0,115026,1004
100.0,115177,1005
100.0,115272,1006
100.0,115417,1007
100.0,115500,1008
-10.0,115609,1009
100.0,115704,1010
100.0,115846,1011
100.0,115900,1012
100.0,116007,1013
100.0,116098,1014
100.0,116249,1015
100.0,116354,1016
100.0,116496,1017
-10.0,116623,1018
-10.0,116743,1019
100.0,116840,1020
100.0,116999,1021
100.0,117122,1022
100.0,117257,1023
100.0,117423,1024
100.0,117491,1025
-10.0,117604,1026
100.0,117725,1027
100.0,117765,1028
100.0,117925,1029
100.0,118040,1030
100.0,118233,1031
100.0,118394,1032
100.0,118529,1033
100.0,118658,1034
100.0,118805,1035
100.0,118914,1036
100.0,119001,1037
100.0,119114,1038
100.0,119241,1039
100.0,119354,1040
100.0,119485,1041
100.0,119608,1042
100.0,119683,1043
100.0,119718,1044
-10.0,119824,1045
100.0,119902,1046
100.0,120099,1047
100.0,120189,1048
100.0,120367,1049
100.0,120516,1050
100.0,120663,1051
100.0,120724,1052
100.0,120819,1053
100.0,120938,1054
100.0,121003,1055
100.0,121144,1056
100.0,121201,1057
100.0,121334,1058
100.0,121491,1059
100.0,121587,1060
100.0,121695,1061
100.0,121770,1062
100.0,121941,1063
100.0,122139,1064
100.0,122290,1065
100.0,122412,1066
100.0,122485,1067
100.0,122612,1068
100.0,122766,1069
100.0,122918,1070
100.0,123073,1071
100.0,123182,1072
100.0,123309,1073
100.0,123355,1074
100.0,123431,1075
100.0,123490,1076
100.0,123577,1077
100.0,123734,1078
100.0,123853,1079
100.0,123910,1080
100.0,124083,1081
100.0,124177,1082
100.0,124353,1083
-10.0,124483,1084
100.0,124633,1085
100.0,124760,1086
100.0,124930,1087
100.0,124959,1088
100.0,124983,1089
100.0,125119,1090
-10.0,125214,1091
100.0,125325,1092
100.0,125518,1093
100.0,125657,1094
100.0,125796,1095
100.0,125937,1096
100.0,126013,1097
100.0,126079,1098
100.0,126178,1099
100.0,126249,1100
100.0,126348,1101
100.0,126455,1102
100.0,126736,1103
100.0,126869,1104
100.0,126948,1105
100.0,127063,1106
100.0,127088,1107
100.0,127207,1108
100.0,127284,1109
100.0,127443,1110
100.0,127496,1111
100.0,127586,1112
100.0,127697,1113
100.0,127853,1114
100.0,127922,1115
100.0,128109,1116
100.0,128184,1117
100.0,128303,1118
100.0,128428,1119
100.0,128542,1120
100.0,128664,1121
100.0,128927,1122
100.0,129105,1123
-10.0,129319,1124
100.0,129474,1125
100.0,129555,1126
100.0,129720,1127
100.0,129800,1128
100.0,129873,1129
100.0,129990,1130
100.0,130031,1131
100.0,130136,1132
100.0,130281,1133
100.0,130366,1134
100.0,130431,1135
100.0,130516,1136
