scores,steps,episode
100.0,14822,489
100.0,14837,490
100.0,14856,491
-10.0,14873,492
-10.0,14880,493
-10.0,14895,494
100.0,14914,495
100.0,14927,496
100.0,14948,497
100.0,14963,498
100.0,14976,499
100.0,15003,500
100.0,15026,501
-10.0,15041,502
100.0,15044,503
100.0,15065,504
100.0,15068,505
100.0,15093,506
100.0,15110,507
100.0,15113,508
100.0,15130,509
100.0,15153,510
100.0,15172,511
100.0,15184,512
100.0,15197,513
100.0,15217,514
100.0,15235,515
100.0,15253,516
-10.0,15267,517
100.0,15289,518
100.0,15312,519
-10.0,15325,520
100.0,15339,521
-10.0,15363,522
100.0,15388,523
100.0,15401,524
-10.0,15416,525
100.0,15418,526
100.0,15452,527
100.0,15474,528
100.0,15490,529
100.0,15511,530
100.0,15520,531
100.0,15539,532
-10.0,15556,533
100.0,15569,534
100.0,15586,535
-10.0,15603,536
100.0,15620,537
100.0,15631,538
100.0,15656,539
100.0,15670,540
-10.0,15688,541
100.0,15703,542
-10.0,15717,543
100.0,15729,544
-10.0,15736,545
-10.0,15749,546
-10.0,15766,547
-10.0,15774,548
100.0,15799,549
100.0,15813,550
100.0,15820,551
100.0,15847,552
100.0,15858,553
100.0,15881,554
100.0,15890,555
-10.0,15905,556
100.0,15922,557
100.0,15932,558
100.0,15946,559
100.0,15983,560
100.0,16002,561
100.0,16013,562
-10.0,16022,563
100.0,16027,564
100.0,16046,565
100.0,16057,566
-10.0,16070,567
-10.0,16083,568
100.0,16088,569
100.0,16097,570
100.0,16113,571
100.0,16139,572
100.0,16152,573
100.0,16161,574
100.0,16178,575
100.0,16197,576
100.0,16234,577
-10.0,16260,578
100.0,16268,579
100.0,16285,580
100.0,16310,581
100.0,16317,582
100.0,16332,583
100.0,16347,584
-10.0,16362,585
100.0,16375,586
100.0,16394,587
100.0,16413,588
-10.0,16434,589
100.0,16437,590
100.0,16454,591
100.0,16469,592
100.0,16482,593
100.0,16499,594
100.0,16514,595
100.0,16526,596
100.0,16562,597
100.0,16586,598
100.0,16594,599
100.0,16601,600
-10.0,16614,601
100.0,16639,602
100.0,16676,603
100.0,16705,604
100.0,16718,605
100.0,16732,606
100.0,16752,607
100.0,16767,608
100.0,16778,609
100.0,16795,610
100.0,16812,611
100.0,16814,612
100.0,16830,613
-10.0,16845,614
100.0,16858,615
100.0,16869,616
100.0,16886,617
100.0,16897,618
100.0,16912,619
100.0,16929,620
100.0,16948,621
-10.0,16955,622
100.0,16966,623
100.0,16971,624
100.0,16984,625
100.0,17001,626
100.0,17014,627
100.0,17017,628
100.0,17034,629
100.0,17044,630
-10.0,17053,631
100.0,17061,632
100.0,17068,633
100.0,17081,634
100.0,17096,635
100.0,17109,636
100.0,17120,637
100.0,17141,638
-10.0,17148,639
100.0,17186,640
100.0,17198,641
100.0,17207,642
100.0,17223,643
100.0,17235,644
100.0,17240,645
-10.0,17249,646
100.0,17260,647
100.0,17271,648
100.0,17283,649
100.0,17301,650
100.0,17310,651
100.0,17349,652
100.0,17352,653
100.0,17365,654
100.0,17373,655
100.0,17391,656
100.0,17394,657
-10.0,17411,658
100.0,17422,659
-10.0,17439,660
100.0,17460,661
100.0,17491,662
100.0,17514,663
100.0,17535,664
100.0,17552,665
100.0,17561,666
100.0,17573,667
100.0,17583,668
100.0,17608,669
100.0,17629,670
-10.0,17636,671
100.0,17639,672
100.0,17652,673
100.0,17667,674
100.0,17680,675
100.0,17684,676
100.0,17696,677
100.0,17698,678
100.0,17712,679
100.0,17721,680
-10.0,17746,681
100.0,17761,682
100.0,17774,683
100.0,17785,684
100.0,17806,685
100.0,17815,686
100.0,17820,687
100.0,17841,688
-10.0,17856,689
100.0,17868,690
100.0,17891,691
100.0,17909,692
100.0,17926,693
100.0,17959,694
-10.0,17967,695
100.0,17969,696
100.0,17984,697
100.0,17997,698
100.0,18022,699
100.0,18049,700
100.0,18054,701
100.0,18069,702
100.0,18072,703
100.0,18083,704
100.0,18094,705
100.0,18138,706
-10.0,18162,707
100.0,18173,708
100.0,18188,709
100.0,18211,710
100.0,18222,711
100.0,18233,712
100.0,18242,713
100.0,18244,714
-10.0,18256,715
100.0,18267,716
-10.0,18276,717
-10.0,18319,718
100.0,18338,719
100.0,18340,720
100.0,18350,721
100.0,18362,722
100.0,18374,723
100.0,18387,724
100.0,18404,725
100.0,18407,726
100.0,18409,727
100.0,18421,728
100.0,18432,729
100.0,18445,730
100.0,18456,731
-10.0,18465,732
100.0,18483,733
-10.0,18501,734
-10.0,18508,735
100.0,18519,736
100.0,18521,737
100.0,18525,738
100.0,18542,739
-10.0,18571,740
100.0,18587,741
100.0,18603,742
100.0,18614,743
100.0,18625,744
100.0,18634,745
100.0,18645,746
100.0,18656,747
-10.0,18663,748
100.0,18665,749
100.0,18685,750
100.0,18698,751
100.0,18711,752
100.0,18726,753
100.0,18733,754
100.0,18752,755
100.0,18777,756
100.0,18786,757
100.0,18799,758
-10.0,18826,759
-10.0,18834,760
100.0,18852,761
100.0,18855,762
100.0,18872,763
100.0,18889,764
100.0,18906,765
100.0,18919,766
-10.0,18947,767
100.0,18959,768
100.0,18966,769
100.0,18981,770
100.0,18996,771
100.0,19011,772
100.0,19028,773
-10.0,19053,774
100.0,19066,775
100.0,19068,776
100.0,19078,777
100.0,19087,778
100.0,19119,779
100.0,19139,780
100.0,19146,781
100.0,19157,782
100.0,19174,783
100.0,19185,784
100.0,19187,785
100.0,19199,786
100.0,19228,787
100.0,19245,788
100.0,19272,789
100.0,19281,790
100.0,19294,791
100.0,19307,792
-10.0,19326,793
100.0,19345,794
100.0,19354,795
100.0,19373,796
-10.0,19380,797
-10.0,19387,798
100.0,19398,799
100.0,19409,800
100.0,19422,801
100.0,19459,802
100.0,19478,803
100.0,19503,804
100.0,19514,805
100.0,19533,806
100.0,19558,807
100.0,19592,808
100.0,19610,809
100.0,19629,810
-10.0,19644,811
100.0,19663,812
100.0,19710,813
100.0,19721,814
100.0,19732,815
100.0,19744,816
100.0,19764,817
100.0,19775,818
100.0,19786,819
100.0,19788,820
100.0,19806,821
100.0,19839,822
-10.0,19858,823
100.0,19877,824
-10.0,19886,825
100.0,19901,826
100.0,19903,827
100.0,19917,828
100.0,19930,829
100.0,19942,830
100.0,19957,831
100.0,19969,832
100.0,19980,833
100.0,20005,834
100.0,20028,835
-10.0,20035,836
100.0,20044,837
100.0,20079,838
100.0,20098,839
100.0,20117,840
100.0,20146,841
100.0,20163,842
100.0,20172,843
100.0,20183,844
100.0,20202,845
100.0,20225,846
100.0,20242,847
100.0,20245,848
100.0,20248,849
100.0,20261,850
100.0,20278,851
100.0,20291,852
100.0,20306,853
100.0,20327,854
100.0,20354,855
-10.0,20367,856
100.0,20382,857
100.0,20405,858
100.0,20418,859
100.0,20442,860
100.0,20454,861
100.0,20471,862
100.0,20482,863
100.0,20501,864
-10.0,20513,865
100.0,20531,866
100.0,20538,867
100.0,20547,868
100.0,20560,869
100.0,20595,870
100.0,20597,871
100.0,20615,872
100.0,20638,873
100.0,20657,874
-10.0,20669,875
100.0,20693,876
100.0,20712,877
100.0,20729,878
100.0,20754,879
100.0,20775,880
100.0,20777,881
100.0,20789,882
100.0,20794,883
100.0,20811,884
100.0,20822,885
100.0,20871,886
100.0,20888,887
100.0,20903,888
100.0,20909,889
100.0,20927,890
100.0,20950,891
100.0,20965,892
100.0,20986,893
100.0,21015,894
100.0,21028,895
100.0,21055,896
100.0,21072,897
100.0,21097,898
100.0,21108,899
100.0,21119,900
100.0,21135,901
100.0,21154,902
100.0,21170,903
100.0,21187,904
100.0,21204,905
100.0,21241,906
100.0,21247,907
100.0,21265,908
100.0,21280,909
100.0,21295,910
100.0,21306,911
100.0,21325,912
100.0,21334,913
100.0,21343,914
100.0,21362,915
-10.0,21377,916
-10.0,21387,917
100.0,21401,918
-10.0,21410,919
100.0,21424,920
